lat,long,price
47.5018,-122.242,339950
47.4908,-122.059,575000
47.4501,-122.122,475000
47.4806,-122.176,430000
47.764,-122.36,462000
47.7365,-122.339,449000
47.5752,-122.381,518000
47.4576,-121.984,510000
47.4935,-122.332,352000
47.6236,-122.306,650000
47.5973,-122.018,680000
47.7096,-122.202,450000
47.7422,-122.257,599950
47.6711,-122.315,665000
47.3305,-122.351,240000
47.6468,-122.151,1.32E+06
47.532,-122.285,352000
47.6101,-122.047,635000
47.6012,-122.022,1.25E+06
47.5938,-122.174,799000
47.4866,-122.319,330000
47.6117,-122.134,527500
47.7238,-122.165,620000
47.5065,-122.275,292050
47.5241,-122.053,435000
47.4721,-122.123,375000
47.6348,-122.301,1.10E+06
47.5758,-122.242,1.90E+06
47.528,-122.224,896000
47.3521,-122.012,555000
47.7709,-122.212,458000
47.6078,-122.01,900000
47.759,-122.269,769000
47.5628,-122.114,804000
47.5592,-122.269,690000
47.7614,-122.203,548000
47.475,-121.737,594950
47.2616,-122.296,395000
47.6803,-122.214,2.70E+06
47.6354,-122.103,708000
47.435,-122.329,540500
47.5863,-121.967,1.03E+06
47.3094,-122.191,309900
47.5188,-122.348,402000
47.6964,-122.12,661500
47.6707,-122.144,830000
47.4945,-122.304,245000
47.435,-122.192,334000
47.5431,-122.112,2.98E+06
47.5955,-122.306,443000
47.757,-122.228,630000
47.3263,-122.364,268450
47.314,-122.344,353950
47.5503,-122.081,847700
47.5075,-122.35,185000
47.6025,-122.313,630000
47.7289,-122.172,449500
47.5422,-122.359,400000
47.6704,-122.362,577000
47.3179,-122.331,262500
47.7182,-122.201,405000
47.545,-122.229,1.50E+06
47.6039,-122.194,1.70E+06
47.3211,-122.277,370000
47.4959,-122.367,465000
47.3651,-122.051,302000
47.5738,-122.136,333000
47.6505,-122.39,951250
47.4401,-122.126,375000
47.5585,-122.153,860000
47.7226,-122.227,415000
47.4207,-122.334,295832
47.7398,-122.167,730000
47.6318,-122.058,750000
47.7412,-122.354,575000
47.6906,-122.202,1.07E+06
47.4693,-122.117,375000
47.7027,-122.349,415000
47.6624,-122.062,850000
47.6398,-122.39,1.31E+06
47.7718,-122.292,409950
47.4325,-122.146,316000
47.6347,-122.013,875000
47.4977,-122.359,605000
47.4683,-122.263,325000
47.5567,-122.124,795000
47.4574,-122.024,532000
47.7358,-122.335,464000
47.3335,-122.325,305000
47.5979,-122.297,360000
47.208,-121.963,332000
47.4845,-122.08,525888
47.419,-122.206,357000
47.5381,-122.069,825000
47.6085,-121.952,1.61E+06
47.4508,-122.368,395000
47.3619,-122.287,320000
47.7463,-122.213,436500
47.6133,-122.287,1.38E+06
47.603,-122.12,506000
47.6039,-122.06,910000
47.738,-121.965,540000
47.669,-122.275,1.30E+06
47.6742,-122.356,1.11E+06
47.6827,-122.038,632500
47.3238,-122.292,420000
47.5022,-122.223,750000
47.4975,-122.261,230000
47.6792,-122.273,1.23E+06
47.6865,-122.266,1.40E+06
47.5482,-122.294,311000
47.7048,-122.279,600000
47.3427,-122.169,511000
47.4042,-122.204,370000
47.6232,-122.207,1.80E+06
47.5696,-122.183,1.17E+06
47.5473,-122.211,1.71E+06
47.6368,-122.157,935000
47.5492,-122.008,827500
47.7296,-122.24,340000
47.5208,-122.35,354000
47.5428,-122.236,1.18E+06
47.2925,-122.196,255000
47.5915,-122.058,966000
47.48,-122.03,625000
47.5576,-122.186,610000
47.5361,-122.217,840000
47.5207,-122.378,530000
47.6811,-122.169,510000
47.6044,-122.299,680000
47.4462,-122.137,460000
47.6645,-122.291,1.11E+06
47.5455,-122.126,1.30E+06
47.6453,-122.41,2.80E+06
47.7606,-122.37,1.25E+06
47.5945,-122.201,695000
47.4922,-122.134,342500
47.5665,-122.21,1.73E+06
47.6898,-122.189,1.42E+06
47.715,-122.065,900000
47.7764,-122.385,995000
47.6806,-122.388,635000
47.5457,-121.991,2.20E+06
47.7508,-122.322,451000
47.6423,-122.394,1.24E+06
47.5049,-122.239,419000
47.5366,-122.067,855000
47.6341,-122.304,1.85E+06
47.6071,-122.137,530000
47.3747,-122.185,362000
47.5858,-122.308,467000
47.5461,-122.122,1.60E+06
47.3904,-122.299,199950
47.741,-122.208,650000
47.6426,-122.158,975000
47.4416,-122.149,335500
47.3379,-122.322,810000
47.56,-122.225,1.29E+06
47.6662,-122.056,1.13E+06
47.4944,-122.162,498500
47.5641,-122.16,1.03E+06
47.6242,-122.239,2.58E+06
47.3325,-122.35,185000
47.6389,-122.288,3.00E+06
47.4558,-122.507,437000
47.6169,-122.104,681500
47.6425,-122.218,1.40E+06
47.5547,-122.178,585000
47.5497,-122.228,1.20E+06
47.3738,-122.214,355000
47.5842,-122.111,1.60E+06
47.6351,-122.364,1.43E+06
47.3398,-122.286,247000
47.6074,-122.299,575000
47.7438,-122.328,299000
47.5819,-122.126,667000
47.7563,-122.147,480000
47.7108,-122.277,775000
47.6466,-122.391,1.30E+06
47.5929,-122.29,1.46E+06
47.6692,-122.151,513000
47.1776,-121.944,432000
47.6802,-122.361,823000
47.5632,-122.215,1.96E+06
47.6176,-122.223,1.71E+06
47.3927,-122.194,270000
47.4571,-122.17,215000
47.6336,-122.192,895000
47.6705,-122.34,1.00E+06
47.6991,-122.196,850000
47.5692,-122.189,4.21E+06
47.7097,-122.216,395000
47.5633,-122.218,870000
47.4875,-122.255,317000
47.5878,-121.969,1.17E+06
47.7587,-122.274,755000
47.5198,-122.156,1.07E+06
47.4891,-122.263,287500
47.6403,-121.992,850000
47.4928,-122.229,625000
47.7015,-122.301,585000
47.6095,-122.122,400000
47.558,-122.277,725000
47.5875,-122.24,760250
47.7216,-122.282,710000
47.5434,-122.175,648000
47.5539,-122.108,932808
47.6832,-121.907,587000
47.5435,-121.888,695000
47.6418,-122.392,1.30E+06
47.7642,-122.195,495200
47.624,-122.221,2.54E+06
47.5708,-122.212,1.30E+06
47.6938,-122.31,835000
47.623,-122.218,2.41E+06
47.5376,-122.292,460000
47.7139,-122.223,670000
47.3079,-122.341,320000
47.5586,-122.134,975000
47.369,-122.126,268000
47.7617,-122.335,302000
47.5798,-122.294,760000
47.479,-122.153,529000
47.6066,-122.192,860000
47.5681,-122.128,582000
47.46,-122.174,335000
47.4553,-121.987,645000
47.3461,-122.152,326000
47.5453,-122.363,310000
47.669,-122.282,1.25E+06
47.481,-121.788,313500
47.5814,-122.003,519950
47.6677,-122.321,469950
47.5164,-122.267,280000
47.3296,-122.256,500000
47.3943,-122.196,260000
47.5994,-122.019,726888
47.7756,-122.372,469000
47.3632,-122.061,649000
47.4935,-122.321,315000
47.4587,-121.996,542500
47.5817,-122.291,739000
47.5895,-122.385,677500
47.5279,-122.345,350000
47.5923,-122.298,619000
47.38,-122.011,1.18E+06
47.3469,-122.195,346000
47.7379,-121.966,525000
47.2838,-122.121,456000
47.6348,-122.118,485000
47.774,-122.28,680000
47.606,-122.211,1.70E+06
47.6029,-122.304,455000
47.5668,-122.169,713500
47.6809,-122.288,910000
47.6713,-122.152,500000
47.6948,-122.282,840000
47.3965,-122.314,392000
47.2867,-122.209,246000
47.6636,-122.203,750000
47.7334,-122.362,2.42E+06
47.6367,-122.35,1.17E+06
47.4289,-122.094,716500
47.3939,-122.089,450000
47.5094,-122.165,515000
47.5161,-122.395,620000
47.6251,-122.218,3.17E+06
47.4692,-122.35,265000
47.6235,-122.143,635000
47.6835,-122.308,780000
47.7694,-122.321,340000
47.4524,-122.284,349950
47.3734,-122.124,382000
47.5734,-122.213,975000
47.7377,-122.084,831500
47.6875,-122.122,612000
47.5149,-122.263,330000
47.4495,-122.17,300000
47.3657,-122.113,280000
47.5519,-121.803,550000
47.5469,-122.194,818500
47.5905,-122.292,830000
47.7056,-122.119,775000
47.6122,-122.111,1.16E+06
47.6265,-122.296,910000
47.6265,-122.296,1.02E+06
47.5933,-122.061,810000
47.3161,-122.27,372000
47.5384,-122.276,537500
47.6003,-122.132,585000
47.7271,-122.228,540000
47.4887,-122.145,257000
47.5249,-122.044,465000
47.6267,-122.222,1.80E+06
47.3266,-122.291,199900
47.5873,-122.202,1.89E+06
47.7217,-122.188,390000
47.5424,-121.872,925000
47.7233,-122.117,810000
47.5352,-122.392,572500
47.4915,-122.143,302000
47.4631,-122.341,315000
47.5627,-122.216,754000
47.6439,-122.302,1.16E+06
47.7176,-122.302,599950
47.5467,-122.234,1.82E+06
47.6144,-122.167,744500
47.3342,-122.169,357500
47.6919,-122.115,550120
47.6404,-122.325,920000
47.605,-122.112,3.30E+06
47.4395,-122.111,600000
47.7012,-122.12,670000
47.551,-122.22,868500
47.6666,-122.303,667000
47.5545,-122.365,307000
47.5906,-122.316,750000
47.3941,-122.307,368000
47.3703,-122.159,568450
47.5582,-122.388,490000
47.5555,-122.15,913888
47.6782,-122.299,1.29E+06
47.6159,-122.114,525126
47.5971,-122.295,441000
47.5971,-122.295,474500
47.4586,-122.283,360000
47.6166,-122.172,850000
47.5835,-122.202,2.20E+06
47.7228,-122.31,740000
47.6824,-122.287,1.10E+06
47.3884,-122.404,480000
47.5537,-121.996,750000
47.5742,-122.11,830000
47.5552,-122.178,525000
47.6914,-122.21,1.01E+06
47.5556,-122.03,998000
47.6799,-122.363,999000
47.605,-122.3,593000
47.5015,-122.166,287000
47.5774,-122.285,930000
47.6694,-122.157,528000
47.7503,-122.28,750000
47.5576,-122.273,402000
47.727,-122.362,925000
47.6358,-122.103,675000
47.475,-122.093,499950
47.7555,-122.204,435000
47.3084,-122.372,294000
47.3674,-122.07,365000
47.7295,-122.372,2.89E+06
47.3862,-122.28,380000
47.5286,-122.16,706000
47.6821,-122.283,640000
47.6575,-122.197,1.38E+06
47.6403,-121.964,475000
47.7632,-122.09,696500
47.5468,-122.123,1.48E+06
47.6628,-122.143,1.08E+06
47.7157,-122.103,562000
47.5686,-122.378,590000
47.5749,-122.213,989900
47.5322,-122.185,605000
47.5803,-122.119,530000
47.3966,-122.308,343000
47.3444,-122.271,290000
47.6568,-122.154,1.90E+06
47.697,-122.097,552500
47.436,-122.195,375000
47.6711,-122.372,523460
47.7383,-122.288,648000
47.6461,-122.392,825000
47.7608,-122.378,805000
47.7212,-122.172,475000
47.7363,-122.298,495000
47.3628,-122.089,205000
47.5647,-122.155,1.03E+06
47.6696,-122.149,600000
47.689,-122.396,989000
47.5333,-122.22,1.38E+06
47.582,-122.199,1.50E+06
47.5741,-122.05,650000
47.6285,-122.309,1.43E+06
47.5444,-122.131,935000
47.2641,-122.215,480000
47.7243,-122.052,1.64E+06
47.5955,-122.176,915000
47.6409,-122.207,1.05E+06
47.7603,-122.273,725000
47.6754,-122.307,925000
47.6197,-122.287,683000
47.3098,-122.223,288000
47.4332,-122.144,360000
47.7543,-122.341,425000
47.3668,-122.312,285000
47.3832,-122.057,448000
47.5202,-121.885,616200
47.5198,-122.157,972800
47.4955,-122.16,490000
47.6303,-122.362,3.07E+06
47.677,-122.165,675000
47.648,-122.384,607500
47.4468,-122.282,314000
47.4364,-122.28,275000
47.3896,-122.218,275000
47.5951,-122.037,599000
47.6754,-122.327,1.31E+06
47.6111,-122.126,497500
47.5336,-122.052,500000
47.5678,-122.089,757500
47.52,-122.047,574950
47.3255,-122.192,405000
47.7519,-122.276,1.80E+06
47.7726,-122.111,547000
47.3392,-122.131,320000
47.7341,-122.102,1.09E+06
47.3801,-122.185,398000
47.5465,-122.122,1.01E+06
47.5858,-122.247,1.68E+06
47.5144,-122.393,1.12E+06
47.5672,-122.39,383000
47.692,-122.166,687500
47.4953,-122.238,249950
47.7577,-122.358,390000
47.5677,-122.29,265000
47.4702,-122.281,235000
47.4136,-122.333,210000
47.4136,-122.333,475000
47.7561,-122.271,1.68E+06
47.63,-122.011,1.00E+06
47.626,-122.104,613000
47.7424,-122.263,1.12E+06
47.6291,-122.226,1.68E+06
47.5381,-121.872,480000
47.3984,-122.055,525000
47.6401,-122.303,855000
47.3072,-122.221,265000
47.5192,-122.266,133000
47.5192,-122.266,440000
47.4999,-122.165,359900
47.5542,-122.097,1.52E+06
47.6472,-122.017,442500
47.6816,-122.199,1.18E+06
47.6199,-122.141,555000
47.5039,-122.361,180000
47.5882,-122.117,620000
47.5485,-122.214,1.19E+06
47.4778,-122.146,436000
47.7488,-122.292,465000
47.6395,-122.211,1.35E+06
47.634,-122.119,580000
47.4558,-122.362,571000
47.553,-122.114,1.37E+06
47.7646,-122.302,600000
47.6225,-122.108,530000
47.5686,-122.154,1.25E+06
47.3427,-122.325,549000
47.6945,-122.33,465000
47.5591,-122.229,1.55E+06
47.6246,-122.312,780500
47.7256,-122.18,434400
47.6722,-122.389,705000
47.7477,-122.217,540000
47.7249,-122.187,517850
47.2622,-122.212,329000
47.7609,-122.297,425000
47.6831,-122.343,533000
47.638,-122.213,1.30E+06
47.5916,-122.076,585083
47.5396,-122.276,399950
47.4939,-122.256,277554
47.5427,-121.887,710000
47.6674,-122.279,712500
47.5894,-122.243,1.40E+06
47.6092,-122.294,847000
47.6421,-122.35,1.31E+06
47.6466,-122.119,740000
47.6038,-122.294,890000
47.5265,-121.835,670000
47.2631,-122.212,332100
47.3099,-122.384,302300
47.3666,-122.128,341950
47.6955,-122.295,630000
47.5582,-122.136,779000
47.7391,-122.241,322968
47.5754,-122.305,427000
47.4007,-122.198,269900
47.72,-122.213,330000
47.4386,-122.127,414000
47.5919,-122.176,1.13E+06
47.5417,-122.111,1.40E+06
47.3692,-122.126,338000
47.4602,-122.171,310000
47.4368,-122.165,256500
47.6377,-122.211,1.81E+06
47.7566,-122.363,420000
47.5463,-122.397,2.20E+06
47.6719,-122.163,665000
47.3299,-122.046,355500
47.5339,-121.858,615000
47.5502,-122.13,1.20E+06
47.6295,-122.052,598000
47.4611,-122.067,347950
47.5104,-122.154,535000
47.7737,-122.35,300000
47.7737,-122.35,496000
47.5486,-122.189,637000
47.693,-122.202,1.15E+06
47.6151,-122.107,1.36E+06
47.5297,-122.381,365000
47.6735,-122.362,630000
47.6373,-122.105,600000
47.7615,-122.084,1.92E+06
47.3809,-122.098,381000
47.7466,-122.076,482000
47.7762,-122.257,446000
47.5735,-122.208,820000
47.7708,-122.362,469000
47.7239,-122.092,995000
47.7334,-122.168,474950
47.6134,-122.152,830000
47.6205,-122.148,725000
47.6236,-122.299,610000
47.6127,-122.286,1.23E+06
47.6297,-122.216,3.10E+06
47.4658,-122.007,632000
47.7196,-122.197,420000
47.3054,-122.369,230000
47.6464,-122.405,957000
47.5463,-122.182,760369
47.6375,-122.015,875000
47.7188,-122.281,700000
47.6875,-122.287,580000
47.7048,-122.109,733000
47.6548,-122.28,1.48E+06
47.7645,-122.197,515000
47.5956,-122.026,960000
47.5957,-122.032,640000
47.5323,-122.237,1.38E+06
47.3812,-122.223,298950
47.6078,-122.154,625000
47.6232,-122.235,1.45E+06
47.7726,-122.081,549950
47.5807,-122.389,569950
47.6771,-122.187,1.45E+06
47.3727,-122.054,499950
47.5362,-122.067,685000
47.4572,-122.167,206325
47.4572,-122.167,339000
47.7255,-122.297,378000
47.6458,-122.218,1.63E+06
47.5584,-122.089,600000
47.6346,-122.364,1.20E+06
47.6294,-121.911,800000
47.7723,-122.317,420000
47.6312,-122.224,1.80E+06
47.5369,-121.887,475000
47.6507,-122.32,979700
47.6154,-122.115,750000
47.5878,-122.13,795000
47.5309,-122.228,1.87E+06
47.6326,-122.217,1.56E+06
47.5766,-122.151,650500
47.4883,-122.225,463828
47.4361,-122.193,368500
47.6186,-122.146,768000
47.7191,-122.315,417500
47.5757,-122.216,970000
47.5282,-122.133,1.28E+06
47.5527,-122.379,970000
47.5908,-122.062,858450
47.557,-122.365,350000
47.7504,-122.307,559950
47.5529,-122.027,605000
47.4243,-122.097,633000
47.7033,-122.322,559900
47.3417,-122.182,635000
47.686,-122.172,539000
47.5822,-122.295,515000
47.54,-122.27,740000
47.5701,-122.124,610000
47.6732,-122.4,871000
47.7671,-122.334,362500
47.6654,-122.142,731000
47.6733,-122.358,852000
47.631,-122.052,615000
47.6766,-122.186,580000
47.5322,-122.056,765000
47.5539,-122.3,310000
47.6275,-122.315,1.99E+06
47.5549,-122.211,1.32E+06
47.7772,-122.387,536000
47.4961,-122.235,345000
47.528,-122.32,400000
47.7316,-122.221,446950
47.5599,-122.108,915557
47.5767,-122.215,1.68E+06
47.5228,-122.151,1.10E+06
47.5846,-122.223,1.70E+06
47.4683,-122.359,365000
47.5785,-122.293,660500
47.6537,-122.335,791000
47.6645,-122.358,770000
47.5648,-122.316,605000
47.5501,-122.128,760000
47.7295,-122.057,1.06E+06
47.6708,-122.262,1.86E+06
47.4918,-122.064,535000
47.5503,-122.28,475000
47.5491,-122.137,1.36E+06
47.492,-122.225,380000
47.7332,-122.304,397000
47.6394,-122.308,715000
47.5675,-122.189,3.30E+06
47.648,-122.397,1.23E+06
47.5968,-122.29,881000
47.7426,-122.288,480000
47.6621,-122.33,765000
47.731,-122.179,451000
47.4486,-122.194,349950
47.699,-122.307,418000
47.6368,-122.159,975000
47.7445,-122.289,554000
47.6059,-122.154,618000
47.538,-122.356,420000
47.6452,-122.352,780000
47.6727,-122.293,635000
47.5415,-122.133,905000
47.6398,-122.111,539000
47.6146,-122.213,3.65E+06
47.5058,-122.355,220000
47.6163,-122.138,580000
47.7082,-122.104,720000
47.5503,-122.081,839000
47.4732,-122.141,450000
47.4473,-122.086,1.14E+06
47.4847,-122.291,283450
47.5463,-122.272,515000
47.7721,-122.241,559950
47.7766,-122.355,439950
47.5084,-122.246,465000
47.6852,-122.184,825000
47.5127,-122.321,262000
47.7698,-122.222,470000
47.5358,-122.289,415000
47.6118,-122.131,534000
47.5298,-121.887,750000
47.4274,-122.28,707000
47.6101,-122.138,462000
47.5076,-122.178,325000
47.3591,-122.036,410000
47.6385,-122.114,670000
47.5458,-122.231,1.09E+06
47.7522,-122.13,1.27E+06
47.7751,-122.268,330000
47.6217,-122.239,2.68E+06
47.5009,-122.235,361000
47.6007,-122.117,650000
47.5226,-122.183,519000
47.5937,-122.061,919950
47.6635,-122.149,570000
47.5941,-122.144,520000
47.5821,-122.247,1.30E+06
47.5271,-122.351,220000
47.3429,-122.097,410000
47.5772,-122.159,565000
47.6466,-122.321,950000
47.5339,-122.223,955000
47.4501,-122.139,370000
47.7657,-122.284,565000
47.4341,-122.169,299000
47.5463,-122.192,789888
47.6075,-122.295,774900
47.4536,-122.009,745000
47.3984,-122.301,307700
47.557,-122.308,429000
47.6115,-122.287,1.03E+06
47.3538,-122.025,315000
47.3946,-122.312,235000
47.6165,-122.236,3.64E+06
47.5094,-122.182,190000
47.5547,-122.299,393000
47.6059,-122.31,345600
47.6811,-122.288,935000
47.4663,-122.359,359000
47.4663,-122.359,390000
47.7,-122.287,600000
47.5728,-122.205,2.00E+06
47.4484,-121.772,338000
47.6233,-122.102,654000
47.3604,-122.091,339950
47.5814,-122.05,675000
47.7633,-122.369,1.40E+06
47.6754,-122.315,850000
47.6771,-122.319,794500
47.7757,-122.295,565000
47.3436,-122.323,480000
47.6364,-122.363,1.50E+06
47.626,-122.213,1.39E+06
47.7203,-122.229,431200
47.3712,-122.289,278000
47.4994,-122.234,440000
47.5082,-122.362,445000
47.7646,-122.267,545000
47.6255,-122.208,968000
47.3531,-122.021,349900
47.6819,-122.393,510000
47.4375,-122.166,359900
47.3545,-122.011,540000
47.5577,-122.389,850000
47.6785,-122.392,1.06E+06
47.5491,-122.19,880000
47.6237,-122.023,834950
47.7049,-122.125,1.04E+06
47.4911,-122.154,429000
47.7338,-122.208,865950
47.5337,-121.86,785000
47.4939,-122.137,575000
47.5701,-122.296,390000
47.5394,-122.028,715000
47.5918,-122.196,1.45E+06
47.5446,-121.88,690000
47.6497,-122.339,1.38E+06
47.7048,-122.111,950968
47.5382,-121.86,809000
47.5635,-122.299,569900
47.7329,-121.966,465000
47.6326,-122.216,2.64E+06
47.3008,-122.386,450000
47.5168,-122.378,550000
47.699,-122.206,1.53E+06
47.3547,-122.062,419354
47.5401,-122.073,950000
47.5959,-122.014,1.26E+06
47.7265,-121.957,472000
47.5191,-121.869,465000
47.664,-122.2,1.71E+06
47.7325,-122.165,995500
47.4853,-122.154,559950
47.5265,-121.887,802945
47.6067,-122.053,804995
47.5245,-122.184,740000
47.3555,-122.061,450000
47.607,-122.053,829995
47.5951,-122.2,1.56E+06
47.6232,-122.205,1.70E+06
47.718,-122.161,1.04E+06
47.4914,-122.253,279000
47.7133,-122.311,718000
47.6864,-122.215,2.70E+06
47.5235,-122.168,887250
47.6638,-122.084,918000
47.5571,-122.356,545000
47.6295,-122.236,2.25E+06
47.77,-122.236,535000
47.2602,-122.284,309000
47.755,-122.216,660000
47.6715,-122.406,2.95E+06
47.543,-122.266,970000
47.6022,-122.06,995000
47.7246,-122.363,865000
47.4594,-122.133,551000
47.5446,-121.862,675000
47.3555,-122.062,430760
47.5168,-121.871,592000
47.487,-122.32,347500
47.5308,-122.184,718000
47.4786,-122.123,515805
47.6936,-122.19,1.79E+06
47.4856,-122.154,565997
47.5339,-122.284,461500
47.591,-122.008,720000
47.5254,-121.886,771005
47.6072,-122.053,834995
47.5816,-122.021,1.21E+06
47.5806,-122.055,919990
47.6463,-122.121,1.24E+06
47.6845,-122.207,1.60E+06
47.6834,-122.2,1.21E+06
47.5065,-122.171,420000
47.7719,-122.168,588000
47.4827,-122.135,600000
47.5929,-122.057,889950
47.3375,-122.337,734000
47.4866,-122.155,480000
47.3587,-122.163,459950
47.6026,-122.06,929000
47.7226,-122.33,659950
47.5941,-121.973,1.14E+06
47.3424,-122.179,491000
47.6409,-122.221,3.00E+06
47.593,-122.057,837219
47.648,-122.218,3.35E+06
47.3584,-122.163,479349
47.5923,-121.973,1.29E+06
47.5033,-122.193,719950
47.7202,-122.223,799950
47.3341,-122.304,298450
47.5388,-122.114,1.24E+06
47.6965,-122.134,1.30E+06
47.6607,-122.362,1.20E+06
47.5381,-121.86,805000
47.7053,-122.113,779380
47.5785,-122.225,1.51E+06
47.5165,-122.346,359800
47.5571,-122.357,545000
47.7744,-122.225,715000
47.5289,-122.321,300000
47.5802,-122.212,2.32E+06
47.6819,-122.172,909950
47.5241,-122.285,380000
47.535,-122.284,440000
47.7449,-122.192,540000
47.6624,-122.197,1.14E+06
47.6764,-122.392,1.08E+06
47.3658,-122.037,358000
47.2671,-122.256,260000
47.5396,-122.073,890000
47.3574,-122.318,770000
47.7384,-122.348,357000
47.3455,-122.023,419900
47.6467,-122.118,1.11E+06
47.6879,-122.107,837000
47.7016,-122.103,780000
47.5639,-122.223,1.60E+06
47.538,-122.114,1.75E+06
47.5542,-122.359,616950
47.4879,-122.152,475000
47.7724,-122.168,555000
47.6804,-122.288,975000
47.4969,-122.145,639983
47.2615,-122.252,270500
47.5123,-122.316,355000
47.4935,-122.145,562500
47.5933,-122.199,1.94E+06
47.4893,-122.146,561000
47.355,-122.057,405000
47.6799,-122.304,925000
47.7075,-122.102,730000
